% asym positive
98 4 1 1151568573
98 4 1 1151657466
98 4 1 1151830683
43 4 1 1151835842
32 4 1 1151930022
32 4 1 1151994006
118 4 1 1152003787
119 4 1 1152300384
98 4 1 1152561429
4 4 1 1152563165
4 4 1 1152563449
4 4 1 1185172767
120 120 1 1042157328
120 120 1 1042157402
4 120 1 1073908057
120 120 1 1074041307
120 120 1 1074041307
105 120 1 1136276398
36 120 1 1189894223
120 120 1 1189895823
121 120 1 1190610140
120 120 1 1191167527
122 120 1 1192975904
120 120 1 1192977042
43 120 1 1193930488
120 120 1 1194050130
123 120 1 1194068047
120 120 1 1194092182
45 120 1 1195614442
120 120 1 1195857699
121 120 1 1196973239
14 120 1 1205249735
42 120 1 1212072180
45 120 1 1213545325
45 120 1 1213545769
45 120 1 1213545856
45 120 1 1213547844
1 124 1 1042492908
1 124 1 1042492908
117 124 1 1151485936
124 124 1 1153328733
4 125 1 1042583954
125 125 1 1043136731
125 125 1 1043136731
66 66 1 1044383791
126 66 1 1047720929
66 66 1 1047723662
2 66 1 1047763548
4 66 1 1074765054
58 66 1 1074941098
65 66 1 1079754621
4 66 1 1087391012
66 66 1 1087416621
4 66 1 1087458938
66 66 1 1097268393
8 66 1 1102427129
66 66 1 1102449500
66 66 1 1102449958
27 66 1 1107297791
66 66 1 1107377751
54 66 1 1108834286
66 66 1 1108840614
54 66 1 1108889986
78 66 1 1108892452
66 66 1 1109150781
4 66 1 1109163579
66 66 1 1109235400
66 66 1 1109236114
86 66 1 1111660025
66 66 1 1111692669
7 66 1 1114165207
66 66 1 1114192027
93 66 1 1114800613
66 66 1 1114807583
66 66 1 1114808245
78 66 1 1118649614
66 66 1 1118682175
66 66 1 1118682203
8 66 1 1119030104
66 66 1 1119041498
66 66 1 1119041498
83 66 1 1123095540
7 66 1 1123096977
7 66 1 1123097220
7 66 1 1123099827
7 66 1 1123099893
66 66 1 1123173513
32 66 1 1123262889
8 66 1 1125043801
32 66 1 1125086929
32 66 1 1125087259
4 66 1 1125115098
66 66 1 1125120399
102 66 1 1126002114
102 66 1 1126006206
66 66 1 1126030276
32 66 1 1129135563
66 66 1 1129150789
66 66 1 1129221932
32 66 1 1131910896
66 66 1 1131912082
32 66 1 1133799037
66 66 1 1133805431
32 66 1 1133805875
32 66 1 1133811712
32 66 1 1134071248
32 66 1 1134071783
32 66 1 1134072034
66 66 1 1134079590
93 66 1 1134342762
32 66 1 1137011705
20 66 1 1138651523
66 66 1 1139125480
20 66 1 1139448915
66 66 1 1139525717
4 66 1 1139546909
4 66 1 1139547516
66 66 1 1139561367
112 66 1 1144158052
112 66 1 1144230521
32 66 1 1144257401
66 66 1 1144268603
32 66 1 1145378634
66 66 1 1145387141
112 66 1 1145743885
66 66 1 1145780102
127 66 1 1148202257
32 66 1 1150355324
66 66 1 1150357272
66 66 1 1151754539
66 66 1 1151757072
66 66 1 1151757318
66 66 1 1153948655
128 66 1 1156369899
128 66 1 1156434327
32 66 1 1156923310
66 66 1 1157657781
112 66 1 1157658071
66 66 1 1157658360
112 66 1 1157663074
112 66 1 1157663148
66 66 1 1157735744
32 66 1 1158076965
129 66 1 1158419233
129 66 1 1158419250
66 66 1 1158443492
32 66 1 1161368881
32 66 1 1161368914
66 66 1 1161369175
32 66 1 1166951975
32 66 1 1166952076
66 66 1 1166970578
130 66 1 1168375870
66 66 1 1180727294
131 66 1 1195794451
66 66 1 1195842755
93 66 1 1197222204
66 66 1 1197229254
66 66 1 1197229328
45 66 1 1199999540
45 66 1 1199999563
45 66 1 1199999688
66 66 1 1200084489
43 66 1 1207680980
66 66 1 1207683664
32 66 1 1208844513
32 66 1 1208844695
132 66 1 1214079932
133 66 1 1218740936
66 66 1 1218834239
133 66 1 1218921290
66 66 1 1218978154
134 66 1 1221981523
134 66 1 1221981700
134 66 1 1222182810
66 66 1 1222184521
66 66 1 1222285046
134 66 1 1222367834
133 66 1 1222380164
134 66 1 1222412196
134 66 1 1222706031
66 66 1 1222709245
133 66 1 1222807357
133 66 1 1222807421
133 66 1 1222807508
20 66 1 1231198151
135 66 1 1240145943
136 66 1 1244751985
66 66 1 1244835523
43 66 1 1246279187
66 66 1 1246294571
66 66 1 1248549568
66 66 1 1248579759
137 66 1 1251018214
137 66 1 1251319974
45 66 1 1289081506
138 66 1 1290451429
43 66 1 1294240926
66 66 1 1294524259
32 66 1 1302774869
32 66 1 1302774955
66 66 1 1302930678
139 66 1 1359658878
140 66 1 1374762603
140 66 1 1374771910
140 66 1 1374782157
139 66 1 1375797868
139 66 1 1375798038
141 141 1 1045017073
141 141 1 1045017073
4 141 1 1206652701
1 142 1 1045940022
142 142 1 1045994957
4 142 1 1079524226
4 142 1 1079524226
56 142 1 1274616071
1 143 1 1045945800
9 143 1 1094940068
9 143 1 1094940068
4 143 1 1143527404
4 126 1 1047885778
126 126 1 1047908462
126 126 1 1047908462
8 126 1 1125043523
119 126 1 1152300401
4 22 1 1049203223
22 22 1 1049441084
22 22 1 1049441505
4 22 1 1049441871
4 22 1 1049442549
22 22 1 1049443194
4 22 1 1049443505
22 22 1 1049721767
65 22 1 1052451517
4 22 1 1062076283
144 22 1 1064410461
4 22 1 1074526944
4 22 1 1077629188
43 22 1 1078660866
43 22 1 1078660866
145 22 1 1426636060
146 22 1 1429317716
145 22 1 1429424883
147 147 1 1049637656
147 147 1 1049639398
1 147 1 1049664170
1 147 1 1049664170
145 147 1 1426636162
146 147 1 1429317704
145 147 1 1429424875
104 148 1 1133512924
21 148 1 1398268602
1 149 1 1054020159
4 149 1 1054027864
4 149 1 1054027892
149 149 1 1054091324
54 149 1 1116577031
54 149 1 1116577031
4 150 1 1054642474
54 150 1 1116579536
54 150 1 1116579536
105 150 1 1136276820
145 150 1 1426636186
146 150 1 1429317696
145 150 1 1429424875
4 151 1 1054642795
54 151 1 1116579708
54 151 1 1116579708
105 151 1 1136276957
140 151 1 1374766588
152 152 1 1056477407
152 152 1 1056477449
152 152 1 1056477449
126 65 1 1057024942
65 65 1 1057090507
153 65 1 1059124634
65 65 1 1059358519
4 65 1 1074214380
4 65 1 1075092737
27 65 1 1097004549
4 65 1 1097817429
65 65 1 1098059399
4 65 1 1098085929
65 65 1 1098146550
29 65 1 1109362968
7 65 1 1114166626
7 65 1 1114166626
62 62 1 1057169110
62 62 1 1060604800
62 62 1 1060604811
4 62 1 1069156532
4 62 1 1069156660
4 62 1 1070903336
4 62 1 1070904362
154 62 1 1077443122
154 62 1 1077443171
4 62 1 1079152777
4 62 1 1080635074
4 62 1 1080635135
155 62 1 1081088099
155 62 1 1081088225
155 62 1 1081108844
62 62 1 1081197464
155 62 1 1081199413
155 62 1 1081199462
4 62 1 1081490891
4 62 1 1081490880
4 62 1 1081490936
4 62 1 1081924288
4 62 1 1082105075
29 62 1 1104105249
8 62 1 1119029701
8 62 1 1119029701
9 62 1 1128342065
4 62 1 1168436909
62 62 1 1179416854
14 62 1 1205249698
156 62 1 1217612165
153 153 1 1057172961
153 153 1 1057751391
153 153 1 1058882128
4 153 1 1058890166
153 153 1 1059048939
65 153 1 1059106609
65 153 1 1059360228
2 153 1 1083996585
4 153 1 1084296698
153 153 1 1092090683
153 153 1 1092091144
153 153 1 1092091159
153 153 1 1098134793
153 153 1 1098134793
153 153 1 1136938672
153 153 1 1136938924
4 153 1 1136963054
157 153 1 1137258149
158 153 1 1137685661
65 42 1 1057624787
7 42 1 1108016086
7 42 1 1108016086
42 42 1 1162140012
42 42 1 1172086626
43 42 1 1173893563
159 42 1 1185715709
42 42 1 1186928312
42 42 1 1192472424
45 42 1 1195614806
45 42 1 1195614882
19 42 1 1196590883
42 42 1 1196600958
42 42 1 1196600995
160 42 1 1196778657
160 42 1 1196778711
160 42 1 1196797542
43 42 1 1206288281
4 42 1 1207159776
42 42 1 1207166030
45 42 1 1212103167
42 42 1 1212144428
98 42 1 1212145626
42 42 1 1212146760
74 42 1 1212164520
42 42 1 1212166835
161 42 1 1213296779
42 42 1 1213298544
161 42 1 1213393922
42 42 1 1213702335
161 42 1 1214029346
161 42 1 1214029366
161 42 1 1214069815
42 42 1 1214162295
50 42 1 1214508016
50 42 1 1214508440
162 42 1 1214842773
4 42 1 1215367231
42 42 1 1215367423
4 42 1 1215367650
42 42 1 1215371942
50 42 1 1216326562
42 42 1 1216327592
50 42 1 1216372854
4 42 1 1216746413
163 42 1 1217036358
74 42 1 1218401518
164 42 1 1218895786
164 42 1 1218896843
165 42 1 1219696012
42 42 1 1219698616
163 42 1 1219703438
166 42 1 1221140388
42 42 1 1221147653
167 42 1 1223890659
42 42 1 1224701477
163 42 1 1224768647
167 42 1 1225570536
4 42 1 1227104959
42 42 1 1227105160
4 42 1 1227119104
4 42 1 1227119131
42 42 1 1227120822
4 42 1 1227208640
42 42 1 1227208958
4 42 1 1227216832
42 42 1 1227289001
4 42 1 1229723021
42 42 1 1229723318
168 42 1 1241069117
42 42 1 1241451864
169 42 1 1250862108
42 42 1 1250870136
170 42 1 1252117329
42 42 1 1252176732
170 42 1 1252199345
45 42 1 1269386102
42 42 1 1269645159
171 42 1 1274230849
42 42 1 1274465414
171 42 1 1274473938
42 42 1 1274690974
4 42 1 1278190713
172 42 1 1281042348
45 42 1 1289092839
4 42 1 1300361156
160 42 1 1313861987
173 42 1 1313867215
42 42 1 1314194178
27 42 1 1315378612
42 42 1 1315495038
27 42 1 1315897530
44 42 1 1331677684
174 42 1 1344932328
175 42 1 1347338954
42 42 1 1351944629
44 42 1 1352405956
45 42 1 1388331728
45 42 1 1424609115
45 42 1 1424609182
176 177 1 1058734116
177 177 1 1060643249
177 177 1 1060643249
27 177 1 1386585581
21 177 1 1399392632
57 57 1 1059130207
57 57 1 1059130207
18 57 1 1152313993
178 178 1 1059588900
176 176 1 1059664346
27 176 1 1096332309
27 176 1 1096332309
145 176 1 1426635975
146 176 1 1429317586
145 176 1 1429424816
76 76 1 1061158272
76 76 1 1061158725
4 76 1 1061159924
76 76 1 1061204750
5 76 1 1061205137
76 76 1 1061205442
76 76 1 1061205546
5 76 1 1061205689
5 76 1 1061206008
76 76 1 1061206338
5 76 1 1061206898
76 76 1 1061207219
4 76 1 1061209153
76 76 1 1061214133
5 76 1 1061278612
4 76 1 1061290899
76 76 1 1061298781
76 76 1 1061300156
5 76 1 1061302161
5 76 1 1061302195
76 76 1 1061303408
76 76 1 1061303652
65 76 1 1061347486
76 76 1 1061370510
65 76 1 1061423178
76 76 1 1061611925
65 76 1 1061700472
4 76 1 1087803546
4 76 1 1087803546
179 76 1 1249898877
179 76 1 1249898985
179 76 1 1249901496
145 76 1 1426636037
146 76 1 1429317712
145 76 1 1429424878
180 180 1 1061244890
180 180 1 1061280906
4 180 1 1061296983
4 180 1 1061302762
4 180 1 1061309961
4 180 1 1061373243
22 180 1 1061388034
4 180 1 1061391015
4 180 1 1061394355
58 180 1 1061404391
4 180 1 1061450899
58 180 1 1061461866
58 180 1 1061485362
4 180 1 1061536523
4 180 1 1061537398
58 180 1 1061557449
25 180 1 1061655977
58 180 1 1061752423
58 180 1 1061758060
58 180 1 1062100626
58 180 1 1062191055
58 180 1 1063881404
180 180 1 1064139806
180 180 1 1064139855
25 180 1 1066745915
4 180 1 1066751946
25 180 1 1070211413
181 180 1 1073570578
181 180 1 1073571608
181 180 1 1073573799
181 180 1 1073578549
181 180 1 1073580356
181 180 1 1075812714
181 180 1 1075812923
181 180 1 1093891054
181 180 1 1093891054
4 182 1 1061564534
4 182 1 1061564534
183 183 1 1061877735
184 183 1 1122817197
9 183 1 1125740520
9 183 1 1125740559
9 183 1 1125853260
9 183 1 1125924907
4 183 1 1190465973
4 183 1 1190622064
4 183 1 1190878159
4 183 1 1190972403
4 183 1 1191412248
4 183 1 1191412472
183 183 1 1191663837
4 183 1 1191665916
183 183 1 1192004544
183 183 1 1192610246
183 183 1 1192865557
183 183 1 1209105815
183 183 1 1209105879
183 183 1 1209106003
185 183 1 1209307827
183 183 1 1209929262
185 183 1 1210084094
183 183 1 1210784022
183 183 1 1210784958
50 183 1 1396280354
8 8 1 1062569740
8 8 1 1110439495
8 8 1 1110444464
8 8 1 1110444556
8 8 1 1110444611
8 8 1 1110444648
8 8 1 1110444704
8 8 1 1110444728
8 8 1 1110444976
8 8 1 1110445037
8 8 1 1110445530
32 8 1 1118225838
32 8 1 1118229798
32 8 1 1118230191
8 8 1 1118230324
28 8 1 1118341387
32 8 1 1118343520
32 8 1 1118412926
32 8 1 1118826827
93 8 1 1118826906
9 8 1 1118828374
32 8 1 1118831717
32 8 1 1118832060
4 8 1 1119164425
4 8 1 1119164705
4 8 1 1119164705
43 8 1 1121184673
93 8 1 1123840863
7 8 1 1123911298
8 8 1 1124182594
8 8 1 1124197280
32 8 1 1124210050
93 8 1 1124214946
83 8 1 1124220371
93 8 1 1124288701
93 8 1 1124288734
8 8 1 1124289530
32 8 1 1124685776
32 8 1 1124685806
4 8 1 1124942627
4 8 1 1124942703
8 8 1 1125048054
8 8 1 1125048128
8 8 1 1125048187
8 8 1 1125048329
8 8 1 1125048635
119 8 1 1152300412
11 8 1 1158863406
11 8 1 1158863646
45 8 1 1388433605
145 8 1 1426636089
146 8 1 1429317665
145 8 1 1429424842
8 186 1 1062573828
8 186 1 1062573828
145 186 1 1426636048
146 186 1 1429317703
145 186 1 1429424878
4 187 1 1062752668
4 187 1 1063007713
4 187 1 1063008552
36 187 1 1162016154
188 188 1 1063742885
188 188 1 1063802475
188 188 1 1063802475
145 188 1 1426636164
146 188 1 1429317695
145 188 1 1429424875
144 189 1 1064487062
22 189 1 1064493801
4 189 1 1064495289
22 189 1 1064513665
22 189 1 1064513665
105 189 1 1136276837
144 189 1 1153465770
144 189 1 1153465815
4 189 1 1153469081
189 189 1 1153598347
36 189 1 1162224570
42 189 1 1212072371
4 190 1 1066136256
5 190 1 1066136957
4 190 1 1066139733
4 190 1 1066139763
4 190 1 1066139776
4 190 1 1066140138
4 190 1 1066140203
5 190 1 1066212483
4 190 1 1071590468
4 190 1 1071591377
5 190 1 1071665819
4 190 1 1078760926
7 190 1 1093976430
7 190 1 1096285900
5 190 1 1096286684
7 190 1 1096375119
9 190 1 1098219793
9 190 1 1099111050
9 190 1 1099111085
28 190 1 1100008676
29 190 1 1101507068
5 190 1 1101815706
5 190 1 1102602788
28 190 1 1102612243
27 190 1 1112485859
5 190 1 1112705700
5 190 1 1112793477
7 190 1 1114166483
7 190 1 1114166483
5 190 1 1121070200
9 190 1 1127231801
9 190 1 1127786535
5 190 1 1127915456
9 190 1 1128055809
19 190 1 1128516895
32 190 1 1132765481
5 190 1 1133008668
20 190 1 1133224293
5 190 1 1133281756
20 190 1 1133288917
74 190 1 1139855977
32 190 1 1141763319
5 190 1 1141763978
4 190 1 1142234070
5 190 1 1142279606
93 190 1 1144071884
18 190 1 1144138935
18 190 1 1144139105
5 190 1 1144154823
5 190 1 1144154846
5 190 1 1144154911
18 190 1 1144161525
18 190 1 1144161967
32 190 1 1145993437
32 190 1 1145994096
32 190 1 1145994821
5 190 1 1145996301
32 190 1 1146074842
191 190 1 1146125648
5 190 1 1146135825
191 190 1 1146143799
191 190 1 1146143874
5 190 1 1146145375
191 190 1 1146147146
5 190 1 1146213590
5 190 1 1146213795
32 190 1 1146319974
32 190 1 1146320019
5 190 1 1146395481
32 190 1 1146408814
32 190 1 1146408846
32 190 1 1146409068
5 190 1 1146907794
5 190 1 1146907845
102 190 1 1150985968
5 190 1 1151584849
192 190 1 1158129757
4 190 1 1159995669
4 190 1 1160046498
4 190 1 1160047425
4 190 1 1160047473
5 190 1 1160047632
5 190 1 1160054096
5 190 1 1160054118
5 190 1 1160054215
5 190 1 1160054232
5 190 1 1160054278
5 190 1 1160054291
5 190 1 1160054308
5 190 1 1160054321
4 190 1 1160115708
192 190 1 1160551451
193 190 1 1184984107
112 190 1 1241511359
5 190 1 1251512578
5 190 1 1251512633
5 190 1 1251513654
190 190 1 1251514144
4 194 1 1067769863
5 194 1 1067850332
4 194 1 1069141398
4 194 1 1069141798
4 194 1 1069141798
4 184 1 1068028376
4 184 1 1068037910
4 184 1 1068037973
4 184 1 1068163612
4 184 1 1068163688
4 184 1 1069485522
184 184 1 1069522720
4 184 1 1069692629
4 184 1 1070270501
4 184 1 1070578551
61 184 1 1071334751
184 184 1 1071955150
184 184 1 1072030876
65 184 1 1073442623
4 184 1 1077725233
195 184 1 1078072241
184 184 1 1078104128
184 184 1 1078104199
184 184 1 1078255926
195 184 1 1080059216
4 184 1 1080147073
4 184 1 1080147135
4 184 1 1080233426
184 184 1 1080234256
58 184 1 1081333809
4 184 1 1083147878
4 184 1 1083147963
